#{"t_start": 1756059152.86222, "env_id": "None"}
r,l,t
-86.389915,97,288.281806
-78.24531,93,288.657557
-43.08093,138,289.243734
-68.07608,103,289.544246
-44.062122,129,290.035311
-18.89775,74,290.307365
-60.48523,134,290.738292
-80.204865,62,290.867654
-106.60328,91,291.092788
-42.38874,91,291.282556
-57.492714,97,291.519016
-47.99266,95,291.711011
-88.62487,103,292.049467
-55.25083,60,292.207438
-64.4032,77,292.408015
-92.48634,101,292.67512
-137.1948,89,293.022253
-74.761086,101,293.330521
-54.517174,86,293.543925
-82.32059,112,294.011439
-101.220276,96,294.380124
-69.01602,102,294.689509
-78.97239,109,295.138952
-54.985954,72,295.459416
-63.836735,84,295.826675
-46.13232,125,296.268234
-71.643936,113,296.600976
-49.709843,124,296.880454
-75.1508,116,297.125537
-87.1131,69,297.368323
-42.719734,62,297.553868
-59.246964,107,297.846779
-98.84849,93,298.071517
-66.660706,70,298.344435
-66.69252,111,298.690877
-88.055046,83,299.073013
-32.688293,74,299.377439
-118.50701,114,299.624225
-29.540329,116,299.987427
-40.430016,75,300.301938
-74.731674,78,300.538933
-83.56564,88,300.769636
-122.948235,58,300.950876
-79.892685,125,301.389377
-115.19876,121,301.707095
-25.6809,74,301.884476
-81.63907,113,302.190225
0.1785965,83,302.51392
-21.474495,132,302.956154
-31.975029,89,303.271481
-140.12798,121,303.746948
-72.13748,120,304.235504
-82.71419,127,304.739341
-177.48163,107,305.139289
-39.899864,66,305.405207
-70.42918,100,305.6444
-89.11592,95,305.943245
-86.785706,72,306.213011
-92.70043,93,306.480808
-45.23076,134,306.808469
-66.489174,99,307.072809
-76.6077,104,307.406167
-87.931984,68,307.630965
-152.71109,141,308.158051
-81.47272,73,308.447024
-95.41181,89,308.834959
-98.8621,99,309.167983
-67.86222,76,309.394186
-58.502388,70,309.539455
-17.61998,89,309.834933
-103.85589,66,310.069309
-67.584946,104,310.380007
-9.191757,69,310.523659
-231.2578,132,310.940943
-6.5951004,109,311.183113
-46.880985,79,311.363801
-95.77972,86,311.610395
-79.09248,62,311.768065
-106.53933,106,312.045889
-46.54846,82,312.328936
-62.28441,63,312.585779
-46.564297,124,312.966213
-10.80825,94,313.37461
-86.00261,77,313.671018
-69.01426,106,314.010823
-70.478096,71,314.165893
-58.733707,94,314.504224
-60.298943,126,314.932093
-71.35792,113,315.271914
-59.850372,112,315.661994
-67.42386,135,316.069376
-47.338524,109,316.302242
-52.469284,68,316.564964
-53.257202,94,316.967414
-3.9255905,107,317.417219
-55.80614,104,317.842106
21.81102,171,318.39651
-28.52121,99,318.906305
-121.54353,161,319.529336
-117.88562,106,319.985491
-85.94597,67,320.233024
-26.894287,76,320.554535
-94.09931,66,320.820444
-94.615974,75,321.162841
-68.51825,99,321.613844
-71.856384,85,321.886865
-73.596054,69,322.092565
-32.17517,93,322.501121
-137.68056,84,322.799304
-74.314896,113,323.218104
-159.39058,128,323.717079
-43.379356,99,324.065819
-70.37088,96,324.449463
-87.66917,89,324.663199
-18.892792,81,324.844873
-55.20946,99,325.157751
-79.40803,115,325.64832
-79.03622,107,325.936161
-61.04205,69,326.064263
-137.3646,91,326.260676
11.613945,98,330.611147
-45.75525,72,330.77178
-53.09343,115,331.060834
