env,algo,run_id,seed,r_max,r_end,delta_post,s_final,delta_tol,slope_tol,trend_strict,r_max_relaxed,r_end_relaxed,delta_post_relaxed,s_final_relaxed,delta_tol_relaxed,slope_tol_relaxed,trend_relaxed
CartPole-v1,a2c,20251026_182132_338414_pid987405_seed0,0,500.0,460.78000000000003,-39.21999999999997,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-17.099999999999998,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_182134_511418_pid987424_seed0,0,497.0,419.89200073242193,-77.10799926757807,-100.00000000000003,-24.85,4.97,post_peak_degradation,492.1980017089844,407.7799987792969,-84.41800292968753,-25.67111138237847,-49.219800170898445,9.843960034179688,post_peak_degradation
CartPole-v1,a2c,20251026_182138_337535_pid987439_seed0,0,500.0,408.4140008544922,-91.5859991455078,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-3.8577779134114585,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_182146_230853_pid987489_seed0,0,497.0,419.89200073242193,-77.10799926757807,-100.00000000000003,-24.85,4.97,post_peak_degradation,492.1980017089844,407.7799987792969,-84.41800292968753,-25.67111138237847,-49.219800170898445,9.843960034179688,post_peak_degradation
CartPole-v1,a2c,20251026_182147_794738_pid987510_seed0,0,500.0,408.4140008544922,-91.5859991455078,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-3.8577779134114585,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_182152_531264_pid987528_seed0,0,500.0,426.66199798583983,-73.33800201416017,-98.3799987792969,-25.0,5.0,post_peak_degradation,498.8659991455078,398.1600036621094,-100.70599548339845,-32.88000047471788,-49.886599914550786,9.977319982910156,post_peak_degradation
CartPole-v1,a2c,20251026_182435_461414_pid987959_seed0,0,500.0,435.40200073242187,-64.59799926757813,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-12.804444715711801,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_182437_330992_pid987964_seed0,0,398.0799987792969,304.21800018310546,-93.86199859619143,-54.65999755859377,-19.903999938964844,3.980799987792969,post_peak_degradation,397.7999987792969,333.760009765625,-64.03998901367191,-3.7755560980902834,-39.7799998779297,7.9559999755859385,uncertain
CartPole-v1,a2c,20251026_182439_650731_pid987972_seed0,0,498.6599975585938,277.246000366211,-221.4139971923828,-51.340002441406256,-24.93299987792969,4.986599975585938,post_peak_degradation,470.2679992675781,280.8999938964844,-189.36800537109372,-18.564444139268666,-47.02679992675781,9.405359985351563,post_peak_degradation
CartPole-v1,a2c,20251026_182441_589227_pid987980_seed0,0,500.0,467.0699981689453,-32.93000183105471,-100.0,-25.0,5.0,post_peak_degradation,500.0,494.1399841308594,-5.860015869140625,-22.28000013563368,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_182444_351774_pid987988_seed0,0,500.0,381.06200164794916,-118.93799835205084,-96.94000244140625,-25.0,5.0,post_peak_degradation,497.9140008544922,319.46002197265625,-178.45397888183595,-29.728889634874136,-49.791400085449226,9.958280017089844,post_peak_degradation
CartPole-v1,a2c,20251026_182453_434418_pid988027_seed0,0,500.0,467.0699981689453,-32.93000183105471,-100.0,-25.0,5.0,post_peak_degradation,500.0,494.1399841308594,-5.860015869140625,-22.28000013563368,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_182456_688327_pid988050_seed0,0,500.0,381.06200164794916,-118.93799835205084,-96.94000244140625,-25.0,5.0,post_peak_degradation,497.9140008544922,319.46002197265625,-178.45397888183595,-29.728889634874136,-49.791400085449226,9.958280017089844,post_peak_degradation
CartPole-v1,a2c,20251026_182459_386878_pid988060_seed0,0,498.9,437.7800006103515,-61.119999389648456,-100.0,-24.945,4.989,post_peak_degradation,498.9,497.44000244140625,-1.4599975585937273,-22.099999999999998,-49.89,9.978,uncertain
CartPole-v1,a2c,20251026_182734_328849_pid988591_seed0,0,500.0,463.27000122070314,-36.729998779296864,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-22.22222222222222,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_182742_066315_pid988646_seed0,0,500.0,421.39199981689455,-78.60800018310545,-100.0,-25.0,5.0,post_peak_degradation,500.0,499.29998779296875,-0.70001220703125,-6.8044443766276,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_182744_082204_pid988651_seed0,0,500.0,463.93800109863275,-36.06199890136725,-100.0,-25.0,5.0,post_peak_degradation,498.9080017089844,490.27996826171875,-8.628033447265636,-22.362222629123266,-49.890800170898444,9.978160034179687,uncertain
CartPole-v1,a2c,20251026_182746_258941_pid988677_seed0,0,492.9599975585937,459.5939996337891,-33.36599792480462,-89.77999877929688,-24.64799987792969,4.929599975585937,post_peak_degradation,492.9599975585937,484.82000732421875,-8.139990234374977,-21.62666625976562,-49.29599975585938,9.859199951171874,uncertain
CartPole-v1,a2c,20251026_182747_208180_pid988682_seed0,0,500.0,426.18399841308593,-73.81600158691407,-77.97999877929686,-25.0,5.0,post_peak_degradation,493.28,466.97998046875,-26.300019531249973,-17.31555548773872,-49.328,9.865599999999999,uncertain
CartPole-v1,a2c,20251026_182801_794898_pid988792_seed0,0,492.9599975585937,459.5939996337891,-33.36599792480462,-89.77999877929688,-24.64799987792969,4.929599975585937,post_peak_degradation,492.9599975585937,484.82000732421875,-8.139990234374977,-21.62666625976562,-49.29599975585938,9.859199951171874,uncertain
CartPole-v1,a2c,20251026_182802_617164_pid988797_seed0,0,500.0,426.18399841308593,-73.81600158691407,-77.97999877929686,-25.0,5.0,post_peak_degradation,493.28,466.97998046875,-26.300019531249973,-17.31555548773872,-49.328,9.865599999999999,uncertain
CartPole-v1,a2c,20251026_182806_537026_pid988831_seed0,0,500.0,452.8999975585937,-47.100002441406275,-100.0,-25.0,5.0,post_peak_degradation,500.0,495.46002197265625,-4.53997802734375,-19.17555541992188,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_183045_683525_pid989630_seed0,0,500.0,413.7699996948242,-86.23000030517579,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-22.22222222222222,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_183045_864668_pid989635_seed0,0,500.0,427.13000122070315,-72.86999877929685,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-7.18666653103299,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_183050_816404_pid989650_seed0,0,500.0,435.3839984130859,-64.61600158691408,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-14.155555555555553,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_183053_686767_pid989657_seed0,0,500.0,448.83799987792975,-51.16200012207025,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-12.997777642144095,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_183058_789722_pid989676_seed0,0,500.0,448.5560003662109,-51.443999633789076,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-15.791111246744789,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_183106_164980_pid989696_seed0,0,500.0,448.83799987792975,-51.16200012207025,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-12.997777642144095,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_183112_124787_pid989714_seed0,0,500.0,448.5560003662109,-51.443999633789076,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-15.791111246744789,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_183112_561645_pid989715_seed0,0,500.0,452.7179998779296,-47.28200012207037,-100.0,-25.0,5.0,post_peak_degradation,495.32400085449217,500.0,4.675999145507831,-21.480000135633684,-49.53240008544922,9.906480017089844,uncertain
CartPole-v1,a2c,20251026_183352_009116_pid990057_seed0,0,500.0,422.60600006103516,-77.39399993896484,-100.0,-25.0,5.0,post_peak_degradation,500.0,367.3800048828125,-132.6199951171875,-36.95777774386936,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_183354_601552_pid990071_seed0,0,366.8399963378906,263.72199935913085,-103.11799697875978,-92.29999999999998,-18.341999816894532,3.6683999633789064,post_peak_degradation,358.2999984741211,354.6400146484375,-3.6599838256835824,-6.728889126247828,-35.82999984741211,7.165999969482422,converged_relaxed
CartPole-v1,a2c,20251026_183356_889583_pid990083_seed0,0,500.0,449.84400024414055,-50.155999755859455,-100.0,-25.0,5.0,post_peak_degradation,500.0,480.3999938964844,-19.600006103515625,-17.2933336046007,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_183359_624254_pid990092_seed0,0,499.5,431.5119973754883,-67.9880026245117,-100.0,-24.975,4.995,post_peak_degradation,496.74199829101565,499.5,2.7580017089843523,-7.602222018771702,-49.67419982910157,9.934839965820313,converged_relaxed
CartPole-v1,a2c,20251026_183407_899207_pid990115_seed0,0,500.0,462.69799926757815,-37.302000732421845,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-16.72666625976563,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_183410_675339_pid990123_seed0,0,499.5,431.5119973754883,-67.9880026245117,-100.0,-24.975,4.995,post_peak_degradation,496.74199829101565,499.5,2.7580017089843523,-7.602222018771702,-49.67419982910157,9.934839965820313,converged_relaxed
CartPole-v1,a2c,20251026_183417_079424_pid990144_seed0,0,500.0,462.69799926757815,-37.302000732421845,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-16.72666625976563,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_183421_022564_pid990157_seed0,0,500.0,379.4380014038086,-120.56199859619142,-38.42000122070314,-25.0,5.0,post_peak_degradation,500.0,318.70001220703125,-181.29998779296875,-28.579999796549473,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_183652_395392_pid990498_seed0,0,500.0,381.6439984130859,-118.35600158691409,-34.2399993896484,-25.0,5.0,post_peak_degradation,500.0,353.9599914550781,-146.04000854492188,-29.306666734483503,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_183700_890817_pid990519_seed0,0,500.0,393.96799926757814,-106.03200073242186,-57.0,-25.0,5.0,post_peak_degradation,492.4959991455078,324.6000061035156,-167.8959930419922,-31.38888905843099,-49.249599914550785,9.849919982910157,post_peak_degradation
CartPole-v1,a2c,20251026_183701_299802_pid990521_seed0,0,500.0,366.47400024414065,-133.52599975585935,-100.0,-25.0,5.0,post_peak_degradation,481.04400085449214,500.0,18.95599914550786,-0.8444437662760467,-48.104400085449214,9.620880017089844,converged_relaxed
CartPole-v1,a2c,20251026_183701_966272_pid990525_seed0,0,500.0,397.9959985351563,-102.00400146484372,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-1.8755554199218776,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_183715_132901_pid990562_seed0,0,500.0,411.18000122070316,-88.81999877929684,-100.0,-25.0,5.0,post_peak_degradation,498.0819982910156,500.0,1.9180017089843773,-14.624444580078123,-49.80819982910157,9.961639965820313,uncertain
CartPole-v1,a2c,20251026_183717_071594_pid990570_seed0,0,500.0,397.9959985351563,-102.00400146484372,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-1.8755554199218776,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_183721_413778_pid990585_seed0,0,500.0,411.18000122070316,-88.81999877929684,-100.0,-25.0,5.0,post_peak_degradation,498.0819982910156,500.0,1.9180017089843773,-14.624444580078123,-49.80819982910157,9.961639965820313,uncertain
CartPole-v1,a2c,20251026_183729_488958_pid990604_seed0,0,500.0,464.1959997558594,-35.80400024414058,-100.0,-25.0,5.0,post_peak_degradation,500.0,497.52001953125,-2.47998046875,-22.497777642144097,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_183958_696990_pid990962_seed0,0,500.0,411.1680023193359,-88.83199768066407,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-10.362222629123266,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184002_736623_pid990974_seed0,0,494.7799987792969,415.08799957275386,-79.69199920654302,-100.00000000000003,-24.738999938964845,4.947799987792969,post_peak_degradation,494.7799987792969,392.0,-102.77999877929688,-31.791110229492183,-49.47799987792969,9.895599975585938,post_peak_degradation
CartPole-v1,a2c,20251026_184003_886272_pid990975_seed0,0,500.0,435.52800109863284,-64.47199890136716,-100.0,-25.0,5.0,post_peak_degradation,495.4080017089844,500.0,4.591998291015614,-20.94222276475694,-49.54080017089844,9.908160034179687,uncertain
CartPole-v1,a2c,20251026_184005_644481_pid990980_seed0,0,500.0,414.60399963378904,-85.39600036621096,-100.0,-25.0,5.0,post_peak_degradation,500.0,359.08001708984375,-140.91998291015625,-31.060000271267356,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_184020_822048_pid991026_seed0,0,500.0,469.25599975585936,-30.744000244140636,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-21.395555284288193,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184026_038245_pid991038_seed0,0,500.0,414.60399963378904,-85.39600036621096,-100.0,-25.0,5.0,post_peak_degradation,500.0,359.08001708984375,-140.91998291015625,-31.060000271267356,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_184028_276550_pid991044_seed0,0,500.0,469.25599975585936,-30.744000244140636,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-21.395555284288193,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184033_353691_pid991063_seed0,0,500.0,449.2300009155274,-50.7699990844726,-100.0,-25.0,5.0,post_peak_degradation,500.0,496.82000732421875,-3.17999267578125,-8.706666734483507,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_184304_795103_pid991419_seed0,0,500.0,442.3720001220703,-57.62799987792971,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-14.35333319769965,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184305_752695_pid991421_seed0,0,500.0,450.5620001220703,-49.43799987792971,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-17.2022223578559,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184305_754167_pid991420_seed0,0,500.0,465.12599975585937,-34.87400024414063,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-20.939999728732637,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184312_757019_pid991448_seed0,0,500.0,439.7939990234375,-60.20600097656251,-100.0,-25.0,5.0,post_peak_degradation,500.0,428.3399963378906,-71.66000366210938,-26.697778320312498,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_184329_428857_pid991486_seed0,0,500.0,454.6400012207032,-45.3599987792968,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-16.620000542534726,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184332_700548_pid991497_seed0,0,500.0,439.7939990234375,-60.20600097656251,-100.0,-25.0,5.0,post_peak_degradation,500.0,428.3399963378906,-71.66000366210938,-26.697778320312498,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_184339_684638_pid991516_seed0,0,500.0,454.6400012207032,-45.3599987792968,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-16.620000542534726,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184339_702809_pid991517_seed0,0,423.7399963378906,181.915997467041,-241.8239988708496,-38.87999877929687,-21.18699981689453,4.237399963378906,post_peak_degradation,420.0999963378906,195.1400146484375,-224.95998168945312,-18.231111145019533,-42.009999633789064,8.401999926757812,post_peak_degradation
CartPole-v1,a2c,20251026_184614_142508_pid991867_seed0,0,499.6599975585938,418.99999938964845,-80.65999816894532,-100.0,-24.98299987792969,4.996599975585938,post_peak_degradation,496.46799926757814,453.239990234375,-43.228009033203136,-21.67777777777778,-49.646799926757815,9.929359985351564,uncertain
CartPole-v1,a2c,20251026_184614_562729_pid991869_seed0,0,463.7400024414063,387.79200073242185,-75.94800170898446,-76.92000122070311,-23.187000122070316,4.637400024414063,post_peak_degradation,441.13000244140625,431.44000244140625,-9.689999999999998,-10.87333374023438,-44.11300024414063,8.822600048828125,uncertain
CartPole-v1,a2c,20251026_184614_606189_pid991868_seed0,0,492.27999877929693,432.7539971923828,-59.526001586914106,-100.0,-24.61399993896485,4.92279998779297,post_peak_degradation,490.57199707031253,489.8399963378906,-0.7320007324219091,-22.4933336046007,-49.05719970703126,9.81143994140625,uncertain
CartPole-v1,a2c,20251026_184618_159991_pid991884_seed0,0,500.0,455.3779998779297,-44.62200012207029,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-13.07111138237847,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184632_516707_pid991920_seed0,0,500.0,447.03999847412103,-52.960001525878965,-100.0,-25.0,5.0,post_peak_degradation,500.0,499.27996826171875,-0.72003173828125,-7.824444240993923,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_184639_642412_pid991938_seed0,0,500.0,455.3779998779297,-44.62200012207029,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-13.07111138237847,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184642_033341_pid991947_seed0,0,500.0,447.03999847412103,-52.960001525878965,-100.0,-25.0,5.0,post_peak_degradation,500.0,499.27996826171875,-0.72003173828125,-7.824444240993923,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_184647_621436_pid991964_seed0,0,500.0,446.69399993896485,-53.30600006103515,-100.0,-25.0,5.0,post_peak_degradation,500.0,434.55999755859375,-65.44000244140625,-27.85999993218316,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_184915_296609_pid992318_seed0,0,500.0,453.1040014648437,-46.89599853515631,-100.0,-25.0,5.0,post_peak_degradation,500.0,500.0,0.0,-10.353333875868056,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184917_204477_pid992319_seed0,0,500.0,424.37200073242195,-75.62799926757805,-100.0,-25.0,5.0,post_peak_degradation,500.0,499.02001953125,-0.97998046875,-6.075555419921879,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_184920_344065_pid992332_seed0,0,500.0,447.0260011291504,-52.973998870849584,-99.99999999999994,-25.0,5.0,post_peak_degradation,500.0,424.1399841308594,-75.86001586914062,-30.62222239176432,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_184921_625234_pid992338_seed0,0,415.5599975585938,276.4959991455078,-139.06399841308598,-91.75999755859374,-20.77799987792969,4.155599975585938,post_peak_degradation,397.6679992675781,415.55999755859375,17.891998291015625,-1.786666531032981,-39.76679992675781,7.953359985351563,converged_relaxed
CartPole-v1,a2c,20251026_184940_058460_pid992386_seed0,0,500.0,440.6900012207032,-59.30999877929679,-99.99999999999994,-25.0,5.0,post_peak_degradation,500.0,470.260009765625,-29.739990234375,-11.419999525282114,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184944_214281_pid992399_seed0,0,415.5599975585938,276.4959991455078,-139.06399841308598,-91.75999755859374,-20.77799987792969,4.155599975585938,post_peak_degradation,397.6679992675781,415.55999755859375,17.891998291015625,-1.786666531032981,-39.76679992675781,7.953359985351563,converged_relaxed
CartPole-v1,a2c,20251026_184946_139929_pid992404_seed0,0,500.0,440.6900012207032,-59.30999877929679,-99.99999999999994,-25.0,5.0,post_peak_degradation,500.0,470.260009765625,-29.739990234375,-11.419999525282114,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184948_767762_pid992412_seed0,0,400.47999572753906,288.2379965209961,-112.24199920654297,-30.400000000000006,-20.023999786376955,4.004799957275391,post_peak_degradation,396.41999572753906,251.6599884033203,-144.76000732421875,-22.584444512261285,-39.64199957275391,7.9283999145507815,post_peak_degradation
CartPole-v1,a2c,20251026_185214_897066_pid992740_seed0,0,500.0,467.07400024414056,-32.925999755859436,-97.55999755859375,-25.0,5.0,post_peak_degradation,500.0,495.3999938964844,-4.600006103515625,-21.526666937934028,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_185216_037651_pid992741_seed0,0,498.4,405.0100003051758,-93.38999969482416,-100.0,-24.92,4.984,post_peak_degradation,475.92999999999995,498.3999938964844,22.469993896484425,-18.0977776421441,-47.592999999999996,9.5186,uncertain
CartPole-v1,a2c,20251026_185221_314793_pid992760_seed0,0,500.0,405.8220022583008,-94.17799774169919,-100.0,-25.0,5.0,post_peak_degradation,496.24800170898436,500.0,3.7519982910156386,-2.8155561659071204,-49.62480017089844,9.924960034179687,converged_relaxed
CartPole-v1,a2c,20251026_185224_708037_pid992769_seed0,0,498.32000122070315,439.1100018310546,-59.209999389648544,-98.32000122070315,-24.91600006103516,4.983200012207032,post_peak_degradation,498.32000122070315,498.32000732421875,6.1035156022626325e-06,-11.068889024522568,-49.83200012207032,9.966400024414064,uncertain
