env,algo,run_id,seed,r_max_relaxed,r_end_relaxed,delta_post_relaxed,s_final_relaxed,delta_eps_relaxed,slope_eps_relaxed,trend_relaxed
Hopper-v4,ppo,20251112_145845_602407_pid78055_seed0,0,337.3413247680664,352.3799743652344,15.03864959716799,-11.121056450737841,-33.73413247680664,6.7468264953613275,uncertain
Hopper-v4,ppo,20251112_150049_552360_pid78344_seed0,0,2010.035612792969,1869.6087646484375,-140.4268481445315,-76.81531032986112,-201.00356127929692,40.20071225585938,uncertain
Hopper-v4,ppo,20251112_150445_659421_pid78877_seed0,0,333.59959197998046,333.4285583496094,-0.17103363037108466,-12.303276570638028,-33.359959197998045,6.67199183959961,uncertain
Hopper-v4,ppo,20251112_150554_134307_pid79016_seed0,0,1761.195888671875,1579.7315673828125,-181.46432128906258,-102.60091959635417,-176.11958886718753,35.2239177734375,post_peak_degradation
Hopper-v4,ppo,20251112_150647_582946_pid79154_seed0,0,382.5481616210938,381.760009765625,-0.7881518554688114,-13.738376871744796,-38.254816162109385,7.650963232421876,uncertain
Hopper-v4,ppo,20251112_150731_774884_pid79250_seed0,0,2835.1089697265625,3008.660888671875,173.55191894531254,-55.936683485243094,-283.51089697265627,56.70217939453125,converged_relaxed
Hopper-v4,ppo,20251112_150818_565178_pid79348_seed0,0,631.2474151611328,700.8128662109375,69.56545104980466,-6.331278483072917,-63.12474151611329,12.624948303222657,converged_relaxed
Hopper-v4,ppo,20251112_150941_624517_pid79544_seed0,0,1154.6280999755854,1417.854248046875,263.2261480712896,-38.40989718967015,-115.46280999755855,23.09256199951171,uncertain
Hopper-v4,ppo,20251112_150958_031302_pid79578_seed0,0,472.75458129882816,365.63525390625,-107.11932739257816,-15.909699164496532,-47.27545812988282,9.455091625976562,post_peak_degradation
Hopper-v4,ppo,20251112_151645_341273_pid80516_seed0,0,2015.430148925781,1664.099609375,-351.33053955078094,-66.12901882595487,-201.5430148925781,40.30860297851562,post_peak_degradation
Hopper-v4,ppo,20251112_151649_344694_pid80541_seed0,0,533.8121990966797,563.5101318359375,29.697932739257794,-16.376291232638877,-53.381219909667976,10.676243981933593,uncertain
Hopper-v4,ppo,20251112_151912_400665_pid80862_seed0,0,549.622628479004,426.312255859375,-123.31037261962899,-24.00514255099826,-54.962262847900405,10.99245256958008,post_peak_degradation
Hopper-v4,ppo,20251112_152200_974451_pid81293_seed0,0,629.1390716552734,932.5275268554688,303.3884552001954,17.94102715386285,-62.91390716552734,12.582781433105467,uncertain
Hopper-v4,ppo,20251112_152711_507192_pid81971_seed0,0,1182.5909228515627,934.0379028320312,-248.55302001953146,-56.07706976996529,-118.25909228515627,23.651818457031254,post_peak_degradation
Hopper-v4,ppo,20251112_152722_818332_pid81998_seed0,0,585.2199597167969,588.4853515625,3.265391845703107,-24.5820081922743,-58.521995971679694,11.704399194335938,uncertain
Hopper-v4,ppo,20251112_152926_268203_pid82275_seed0,0,1262.6923291015623,1056.1182861328125,-206.57404296874984,-89.36537000868059,-126.26923291015623,25.253846582031247,post_peak_degradation
Hopper-v4,ppo,20251112_153109_644738_pid82510_seed0,0,570.505816040039,463.4637756347656,-107.04204040527338,-30.26762084960938,-57.0505816040039,11.41011632080078,post_peak_degradation
Hopper-v4,ppo,20251112_153241_328244_pid82727_seed0,0,443.84140655517575,454.05743408203125,10.216027526855498,-17.199126519097224,-44.38414065551758,8.876828131103515,uncertain
Hopper-v4,ppo,20251112_153332_929040_pid82846_seed0,0,280.90849151611326,292.1475524902344,11.239060974121116,-11.322252061631948,-28.090849151611327,5.618169830322265,uncertain
Hopper-v4,ppo,20251112_153627_792340_pid83237_seed0,0,1699.8028479003906,1533.8267822265625,-165.9760656738281,-66.96891004774307,-169.98028479003906,33.99605695800781,uncertain
Hopper-v4,ppo,20251112_153722_283916_pid83364_seed0,0,408.59871948242187,409.1903381347656,0.5916186523437545,-14.084945339626737,-40.85987194824219,8.171974389648437,uncertain
Hopper-v4,ppo,20251112_153941_742935_pid83693_seed0,0,2509.224943847656,2299.90771484375,-209.31722900390605,-66.22539062499999,-250.92249438476563,50.18449887695312,uncertain
Hopper-v4,ppo,20251112_154350_915945_pid84646_seed0,0,645.7489343261719,629.3961791992188,-16.352755126953184,-28.584475368923613,-64.5748934326172,12.914978686523439,uncertain
Hopper-v4,ppo,20251112_154504_570104_pid84813_seed0,0,542.412456665039,539.310791015625,-3.1016656494140307,-23.852925618489582,-54.24124566650391,10.848249133300781,uncertain
Hopper-v4,ppo,20251112_154507_891844_pid84819_seed0,0,529.1654504394531,529.1539306640625,-0.011519775390638642,-22.54709608289931,-52.91654504394532,10.583309008789064,uncertain
Hopper-v4,ppo,20251112_155033_264688_pid85942_seed0,0,463.5235089111328,435.10369873046875,-28.419810180664058,-19.800849745008676,-46.35235089111328,9.270470178222656,uncertain
Hopper-v4,ppo,20251112_155320_554712_pid86332_seed0,0,563.8695538330079,579.9230346679688,16.05348083496085,-23.415913221571184,-56.386955383300794,11.277391076660159,uncertain
Hopper-v4,ppo,20251112_155454_533402_pid86523_seed0,0,1578.8525946044922,1263.8455810546875,-315.0070135498047,-86.05324978298613,-157.88525946044922,31.577051892089845,post_peak_degradation
Hopper-v4,ppo,20251112_155503_070861_pid86545_seed0,0,390.24959442138675,365.87896728515625,-24.370627136230496,-17.434110514322917,-39.02495944213868,7.804991888427735,uncertain
Hopper-v4,ppo,20251112_155527_772842_pid86631_seed0,0,1447.9665216064452,978.3865966796875,-469.5799249267577,-82.82363688151041,-144.79665216064453,28.959330432128905,post_peak_degradation
Hopper-v4,ppo,20251112_155652_758532_pid86801_seed0,0,321.6642861938476,330.72320556640625,9.058919372558648,-11.536488850911459,-32.16642861938476,6.433285723876952,uncertain
Hopper-v4,ppo,20251112_155952_542708_pid87208_seed0,0,362.26640869140624,345.7164611816406,-16.549947509765616,-18.238551161024308,-36.226640869140624,7.245328173828125,uncertain
Hopper-v4,ppo,20251112_160102_515329_pid87365_seed0,0,364.0914440917969,363.98089599609375,-0.11054809570316593,-12.02351548936632,-36.409144409179696,7.2818288818359385,uncertain
Hopper-v4,ppo,20251112_160749_313439_pid88277_seed0,0,1091.3765087890624,949.6251220703125,-141.75138671874993,-34.480957031250014,-109.13765087890624,21.82753017578125,post_peak_degradation
Hopper-v4,ppo,20251112_160849_634322_pid88414_seed0,0,281.98377777099614,272.54522705078125,-9.438550720214891,-11.581504991319441,-28.198377777099616,5.639675555419923,uncertain
Hopper-v4,ppo,20251112_160850_219375_pid88415_seed0,0,717.0627062988282,678.0866088867188,-38.976097412109425,-46.97313503689237,-71.70627062988282,14.341254125976564,uncertain
Hopper-v4,ppo,20251112_161024_833861_pid88639_seed0,0,440.37238555908203,357.0917053222656,-83.28068023681641,-20.6175537109375,-44.0372385559082,8.807447711181641,post_peak_degradation
Hopper-v4,ppo,20251112_161551_767405_pid89374_seed0,0,2947.8603784179686,2947.782470703125,-0.07790771484360448,-115.83576388888888,-294.7860378417969,58.95720756835937,uncertain
Hopper-v4,ppo,20251112_161638_426187_pid89469_seed0,0,485.6993139648437,485.5352478027344,-0.16406616210935,-19.55746053059896,-48.56993139648438,9.713986279296874,uncertain
Hopper-v4,ppo,20251112_161748_141192_pid89642_seed0,0,919.1683679199217,1246.4720458984375,327.3036779785158,-10.953190104166676,-91.91683679199218,18.383367358398434,converged_relaxed
Hopper-v4,ppo,20251112_162007_130154_pid89952_seed0,0,431.410361328125,411.69195556640625,-19.71840576171877,-19.583863661024314,-43.1410361328125,8.6282072265625,uncertain
Hopper-v4,ppo,20251112_162028_200462_pid90000_seed0,0,3054.732358398437,2389.65087890625,-665.0814794921871,-80.5531060112847,-305.4732358398437,61.094647167968745,post_peak_degradation
Hopper-v4,ppo,20251112_162119_078941_pid90128_seed0,0,445.02157073974615,473.30645751953125,28.284886779785097,-14.857080756293405,-44.502157073974615,8.900431414794923,uncertain
Hopper-v4,ppo,20251112_162418_239747_pid90536_seed0,0,1104.9986090087891,1396.372802734375,291.3741937255859,-2.6325656467013863,-110.49986090087891,22.099972180175783,converged_relaxed
Hopper-v4,ppo,20251112_162447_369757_pid90634_seed0,0,868.3579309082031,979.7898559570312,111.43192504882813,18.852149793836816,-86.83579309082032,17.367158618164062,uncertain
Hopper-v4,ppo,20251112_163057_954396_pid91452_seed0,0,715.7433294677734,606.2366943359375,-109.50663513183588,-16.244565158420137,-71.57433294677735,14.314866589355468,post_peak_degradation
Hopper-v4,ppo,20251112_163245_034570_pid91694_seed0,0,457.4111532592773,427.8736267089844,-29.53752655029291,-21.78021375868055,-45.74111532592773,9.148223065185546,uncertain
Hopper-v4,ppo,20251112_163250_935201_pid91711_seed0,0,443.80042022705084,412.0171813964844,-31.78323883056646,-22.71749471028646,-44.380042022705084,8.876008404541016,uncertain
Hopper-v4,ppo,20251112_163301_450069_pid91737_seed0,0,372.5808193969727,364.50665283203125,-8.074166564941436,-11.132696533203122,-37.25808193969727,7.4516163879394535,uncertain
Hopper-v4,ppo,20251112_164021_055832_pid92700_seed0,0,1265.5320874023437,1286.1485595703125,20.616472167968823,-53.64038085937503,-126.55320874023437,25.310641748046873,uncertain
Hopper-v4,ppo,20251112_164333_809004_pid93142_seed0,0,347.23436859130857,335.63543701171875,-11.598931579589816,-16.753818766276044,-34.72343685913086,6.944687371826172,uncertain
Hopper-v4,ppo,20251112_164350_481132_pid93182_seed0,0,1197.0247552490237,1200.560302734375,3.535547485351344,-7.544991048177078,-119.70247552490237,23.940495104980474,converged_relaxed
Hopper-v4,ppo,20251112_164413_538491_pid93235_seed0,0,393.02308837890627,355.7513122558594,-37.27177612304689,-16.717171902126736,-39.30230883789063,7.860461767578125,uncertain
Hopper-v4,ppo,20251112_164600_770225_pid93478_seed0,0,2995.9330639648438,2761.80078125,-234.13228271484377,-105.18584526909724,-299.59330639648437,59.91866127929688,uncertain
Hopper-v4,ppo,20251112_164741_179156_pid93710_seed0,0,579.8196801757813,529.9520263671875,-49.867653808593786,-20.097325303819453,-57.98196801757813,11.596393603515626,uncertain
Hopper-v4,ppo,20251112_164859_985681_pid93896_seed0,0,1504.8837921142572,1165.4853515625,-339.3984405517572,-94.44387478298609,-150.48837921142572,30.097675842285145,post_peak_degradation
Hopper-v4,ppo,20251112_164932_571511_pid93969_seed0,0,344.6038754272461,347.81768798828125,3.2138125610351267,-13.837395562065979,-34.46038754272461,6.892077508544922,uncertain
Hopper-v4,ppo,20251112_165556_061803_pid94816_seed0,0,629.4921868896483,637.79052734375,8.298340454101663,-22.50735270182291,-62.949218688964834,12.589843737792966,uncertain
Hopper-v4,ppo,20251112_165620_448689_pid94897_seed0,0,485.57343841552733,434.53961181640625,-51.033826599121085,-21.50735405815972,-48.557343841552736,9.711468768310548,post_peak_degradation
Hopper-v4,ppo,20251112_165646_110978_pid94954_seed0,0,528.8782302856445,549.0242919921875,20.146061706543037,-5.630800374348963,-52.88782302856445,10.57756460571289,converged_relaxed
Hopper-v4,ppo,20251112_165740_394738_pid95066_seed0,0,372.45101776123045,290.4454040527344,-82.00561370849607,-14.651087782118063,-37.24510177612304,7.449020355224609,post_peak_degradation
Hopper-v4,ppo,20251112_170446_749504_pid96011_seed0,0,1408.8775109863282,1265.93017578125,-142.94733520507816,-52.59258626302082,-140.88775109863283,28.177550219726562,post_peak_degradation
Hopper-v4,ppo,20251112_170558_137733_pid96426_seed0,0,410.4054806518555,366.19830322265625,-44.20717742919925,-21.276011827256948,-41.040548065185554,8.20810961303711,post_peak_degradation
Hopper-v4,ppo,20251112_170647_767269_pid96659_seed0,0,1134.574411010742,1025.415771484375,-109.1586395263671,-65.91979573567708,-113.45744110107421,22.691488220214843,uncertain
Hopper-v4,ppo,20251112_170806_071593_pid96847_seed0,0,354.63378845214845,372.49603271484375,17.8622442626953,-7.815955268012156,-35.46337884521485,7.09267576904297,uncertain
Hopper-v4,ppo,20251112_171132_298901_pid97500_seed0,0,1199.0901501464846,1296.64794921875,97.55779907226542,-25.559343804253484,-119.90901501464846,23.98180300292969,uncertain
Hopper-v4,ppo,20251112_171301_955391_pid97710_seed0,0,330.66210266113285,310.56207275390625,-20.1000299072266,-15.282880995008677,-33.06621026611329,6.613242053222657,uncertain
Hopper-v4,ppo,20251112_171553_999337_pid98160_seed0,0,462.32659423828125,433.67437744140625,-28.652216796874995,-20.99370998806423,-46.232659423828125,9.246531884765625,uncertain
Hopper-v4,ppo,20251112_171630_030798_pid98263_seed0,0,389.0986349487305,339.8045959472656,-49.29403900146485,-15.381411404079858,-38.90986349487305,7.781972698974609,post_peak_degradation
Hopper-v4,ppo,20251112_171930_029170_pid98717_seed0,0,2602.3058959960936,1522.176025390625,-1080.1298706054686,-116.2266126844618,-260.23058959960935,52.04611791992187,post_peak_degradation
Hopper-v4,ppo,20251112_172017_408206_pid98811_seed0,0,444.78545715332035,363.57635498046875,-81.2091021728516,-17.207237413194445,-44.47854571533204,8.895709143066407,post_peak_degradation
Hopper-v4,ppo,20251112_172119_950858_pid98966_seed0,0,559.5887225341795,359.3385314941406,-200.25019104003889,-24.834448920355904,-55.95887225341795,11.19177445068359,post_peak_degradation
Hopper-v4,ppo,20251112_172227_492963_pid99110_seed0,0,353.56931121826176,355.43682861328125,1.8675173950194903,-14.140338134765623,-35.35693112182618,7.071386224365235,uncertain
Hopper-v4,ppo,20251112_172925_547261_pid100048_seed0,0,3412.5576977539063,3275.899658203125,-136.65803955078127,-150.11929253472226,-341.25576977539066,68.25115395507812,uncertain
Hopper-v4,ppo,20251112_173107_714488_pid100279_seed0,0,509.0975360107422,502.4442443847656,-6.653291625976578,-18.801241048177076,-50.90975360107422,10.181950720214845,uncertain
Hopper-v4,ppo,20251112_173131_790158_pid100332_seed0,0,813.5769470214846,800.6732177734375,-12.903729248047057,-30.74679768880209,-81.35769470214846,16.271538940429693,uncertain
Hopper-v4,ppo,20251112_173225_767346_pid100445_seed0,0,502.0238223266602,581.484130859375,79.4603085327148,-17.026784261067714,-50.202382232666025,10.040476446533203,uncertain
Hopper-v4,ppo,20251112_173536_448063_pid100880_seed0,0,3030.158408203125,2942.221435546875,-87.93697265624996,-131.39616427951387,-303.0158408203125,60.6031681640625,uncertain
Hopper-v4,ppo,20251112_173614_481201_pid100965_seed0,0,524.8073171997072,501.29180908203125,-23.51550811767595,-19.621656629774307,-52.48073171997072,10.496146343994145,uncertain
Hopper-v4,ppo,20251112_173858_389922_pid101344_seed0,0,1904.3179321289062,1804.7593994140625,-99.55853271484375,-78.1325914171007,-190.43179321289062,38.086358642578126,uncertain
Hopper-v4,ppo,20251112_174013_536969_pid101499_seed0,0,1143.096787109375,284.51837158203125,-858.5784155273439,-27.50972222222222,-114.30967871093752,22.8619357421875,post_peak_degradation
Hopper-v4,ppo,20251112_174406_038581_pid102020_seed0,0,2926.178249511719,2725.92138671875,-200.25686279296906,-130.0363986545139,-292.61782495117194,58.523564990234384,uncertain
Hopper-v4,ppo,20251112_174546_277008_pid102248_seed0,0,523.3517572021485,469.0909118652344,-54.260845336914144,-24.774972195095486,-52.335175720214856,10.46703514404297,post_peak_degradation
Hopper-v4,ppo,20251112_174708_765747_pid102444_seed0,0,1406.5883435058593,1404.6455078125,-1.9428356933592568,-63.06564941406251,-140.65883435058592,28.131766870117186,uncertain
Hopper-v4,ppo,20251112_174858_931035_pid102696_seed0,0,1103.752522583008,1102.3668212890625,-1.3857012939454307,-40.0183091905382,-110.3752522583008,22.075050451660157,uncertain
Hopper-v4,ppo,20251112_175415_142797_pid103379_seed0,0,2773.133217773438,2658.33740234375,-114.79581542968799,-124.78406032986112,-277.3133217773438,55.46266435546876,uncertain
Hopper-v4,ppo,20251112_175531_315561_pid103562_seed0,0,720.0555889892579,728.6484375,8.592848510742101,-24.15357123480903,-72.0055588989258,14.401111779785158,uncertain
Hopper-v4,ppo,20251112_175704_810203_pid103781_seed0,0,1797.7594018554687,2220.85595703125,423.0965551757813,6.134757486979172,-179.7759401855469,35.95518803710937,converged_relaxed
Hopper-v4,ppo,20251112_175931_446259_pid104099_seed0,0,918.1197619628906,316.74798583984375,-601.3717761230469,-16.840182156032988,-91.81197619628907,18.36239523925781,post_peak_degradation
Hopper-v4,ppo,20251112_180334_416823_pid104641_seed0,0,2992.004599609375,2884.970703125,-107.03389648437496,-157.50444878472223,-299.2004599609375,59.8400919921875,uncertain
Hopper-v4,ppo,20251112_180428_591809_pid104777_seed0,0,1984.3737200927735,2385.342041015625,400.9683209228515,-64.55476209852434,-198.43737200927737,39.68747440185547,uncertain
Hopper-v4,ppo,20251112_180625_044653_pid105042_seed0,0,1644.9503759765626,1550.2271728515625,-94.72320312500005,-114.05497097439235,-164.49503759765628,32.89900751953125,uncertain
Hopper-v4,ppo,20251112_181147_190840_pid105763_seed0,0,369.3637756347656,363.0802917480469,-6.283483886718727,-15.89893731011285,-36.93637756347656,7.387275512695312,uncertain
Hopper-v4,ppo,20251112_181249_913086_pid105918_seed0,0,2704.8223901367187,2433.7490234375,-271.0733666992187,-106.02532552083332,-270.48223901367186,54.096447802734374,post_peak_degradation
Hopper-v4,ppo,20251112_181332_994636_pid106008_seed0,0,1801.6317700195316,1690.165283203125,-111.46648681640659,-69.95999348958337,-180.16317700195316,36.03263540039063,uncertain
