env,algo,run_dir,n_episodes,sigma_intra_full,sigma_intra_late,learning_rate,ent_coef,n_steps
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251109_232712_878033_pid3632038_seed0,34102,141.6981658935547,138.93060302734375,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251109_232802_617430_pid3632167_seed0,31589,112.56007385253906,74.67279052734375,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251109_232857_740347_pid3632298_seed0,42863,106.55103302001953,68.92925262451172,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251109_232922_650888_pid3632351_seed0,24446,185.03421020507812,196.07962036132812,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251109_232943_974492_pid3632400_seed0,34102,141.6981658935547,138.93060302734375,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251109_233106_628374_pid3632626_seed0,31589,112.56007385253906,74.67279052734375,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251109_233248_774600_pid3632882_seed0,42863,106.55103302001953,68.92925262451172,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251109_235136_614264_pid3637040_seed0,20399,233.43617248535156,252.79844665527344,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251109_235143_365633_pid3637073_seed0,34988,104.86589813232422,69.55790710449219,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251109_235256_610423_pid3637275_seed0,27017,126.66157531738281,104.14794158935547,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251109_235320_233087_pid3637362_seed0,42809,83.34727478027344,36.95457077026367,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_000156_324349_pid3638660_seed0,23544,151.56556701660156,138.58567810058594,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_000252_959265_pid3638812_seed0,33594,126.59425354003906,89.4061050415039,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_000402_610322_pid3638986_seed0,28023,128.92347717285156,105.28375244140625,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_000416_549169_pid3639031_seed0,41476,103.9197998046875,55.4160041809082,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_000535_012343_pid3639244_seed0,24997,162.44529724121094,155.0668182373047,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_000616_546237_pid3639332_seed0,34215,141.36878967285156,137.0746612548828,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_000626_646057_pid3639388_seed0,32139,112.02904510498047,71.1769027709961,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_000641_736267_pid3639456_seed0,41468,112.9494400024414,87.19125366210938,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_002635_199746_pid3642632_seed0,24997,162.44529724121094,155.0668182373047,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_002710_021320_pid3642722_seed0,34215,141.36878967285156,137.0746612548828,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_002830_913900_pid3642972_seed0,32139,112.02904510498047,71.1769027709961,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_002914_809778_pid3643063_seed0,41468,112.9494400024414,87.19125366210938,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_003750_772738_pid3644429_seed0,19777,200.1146697998047,206.90269470214844,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_003851_195049_pid3644585_seed0,30636,142.52743530273438,138.20492553710938,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_003900_556579_pid3644607_seed0,29699,117.01934814453125,84.87262725830078,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_003941_812141_pid3644730_seed0,40553,103.79411315917969,54.42059326171875,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_004036_175525_pid3644906_seed0,23814,148.70150756835938,127.42366790771484,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_004116_105996_pid3644990_seed0,34580,125.95260620117188,84.09111022949219,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_004240_025225_pid3645223_seed0,29846,121.0771255493164,93.28788757324219,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_004349_526978_pid3645429_seed0,39368,113.02470397949219,70.93218994140625,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_010304_898488_pid3648729_seed0,23050,181.14158630371094,179.35757446289062,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_010326_899868_pid3648777_seed0,35784,132.3062286376953,124.45088195800781,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_010408_832376_pid3648901_seed0,31306,115.06255340576172,82.11427307128906,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_010428_982628_pid3648946_seed0,44941,96.40520477294922,54.43919372558594,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_011250_754818_pid3650294_seed0,23050,181.14158630371094,179.35757446289062,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_011311_871290_pid3650375_seed0,35784,132.3062286376953,124.45088195800781,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_011531_467872_pid3650751_seed0,31306,115.06255340576172,82.11427307128906,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_011538_563072_pid3650769_seed0,44941,96.40520477294922,54.43919372558594,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_011642_680001_pid3650965_seed0,19346,221.9141082763672,238.47232055664062,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_011650_663460_pid3650984_seed0,29176,139.60386657714844,112.55957794189453,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_011715_382204_pid3651075_seed0,26051,144.67384338378906,131.17544555664062,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_011736_103359_pid3651120_seed0,39660,110.07836151123047,54.45581817626953,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_013704_417262_pid3654217_seed0,24510,147.49855041503906,128.24537658691406,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_013847_376843_pid3654515_seed0,34856,119.3082504272461,79.81761932373047,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_014001_181668_pid3654703_seed0,28949,123.65172576904297,96.271240234375,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_014051_987122_pid3654867_seed0,41785,103.85797119140625,55.375797271728516,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_014834_422601_pid3656067_seed0,23391,218.10891723632812,237.4539031982422,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_014905_540069_pid3656166_seed0,41549,97.59532928466797,60.84296798706055,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_015001_704292_pid3656345_seed0,29413,131.2809295654297,107.2041244506836,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_015048_560930_pid3656460_seed0,41549,113.14929962158203,79.64442443847656,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_015058_085142_pid3656497_seed0,23391,218.10891723632812,237.4539031982422,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_015214_368120_pid3656685_seed0,41549,97.59532928466797,60.84296798706055,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_015245_654020_pid3656777_seed0,29413,131.2809295654297,107.2041244506836,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_015436_342302_pid3657069_seed0,41549,113.14929962158203,79.64442443847656,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_021330_109446_pid3660090_seed0,29472,102.09001922607422,54.9494514465332,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_021342_381549_pid3660116_seed0,37634,135.73219299316406,118.21737670898438,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_021424_509767_pid3660240_seed0,33307,108.0344467163086,63.3111686706543,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_021453_252651_pid3660332_seed0,47663,91.59052276611328,58.71444320678711,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_022340_852766_pid3661756_seed0,31874,99.73111724853516,47.911048889160156,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_022410_884885_pid3661826_seed0,43627,95.97923278808594,62.53920364379883,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_022505_158054_pid3661970_seed0,35994,100.86685180664062,56.849639892578125,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_022533_829879_pid3662033_seed0,48370,97.81253814697266,63.186641693115234,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_022717_473738_pid3662334_seed0,32869,109.25293731689453,61.52059555053711,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_022733_927551_pid3662374_seed0,45369,104.67440032958984,72.82305145263672,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_022757_043418_pid3662454_seed0,37866,103.6327896118164,58.35594940185547,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_022835_721247_pid3662539_seed0,54864,83.64239501953125,49.35917663574219,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_024713_723384_pid3665556_seed0,32869,109.25293731689453,61.52059555053711,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_024810_643934_pid3665688_seed0,45369,104.67440032958984,72.82305145263672,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_024843_246613_pid3665780_seed0,37866,103.6327896118164,58.35594940185547,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_024922_605378_pid3665893_seed0,54864,83.64239501953125,49.35917663574219,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_025821_398697_pid3667308_seed0,25010,167.39834594726562,154.3594970703125,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_025828_796665_pid3667363_seed0,38709,111.75957489013672,74.59825134277344,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_025938_330006_pid3667566_seed0,34076,102.05438995361328,54.95054626464844,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_025949_802852_pid3667592_seed0,47876,92.036865234375,57.310523986816406,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_030053_726580_pid3667757_seed0,32003,98.52141571044922,47.35020446777344,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_030145_275699_pid3667896_seed0,40417,115.58915710449219,87.23431396484375,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_030212_759560_pid3667984_seed0,35146,105.42125701904297,65.43016815185547,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_030320_146992_pid3668156_seed0,48482,99.39865112304688,60.2635383605957,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_032229_744607_pid3671107_seed0,33563,106.16968536376953,51.54606246948242,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_032257_559495_pid3671201_seed0,42574,123.11341094970703,88.39481353759766,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_032332_415537_pid3671306_seed0,38683,98.26476287841797,52.43754577636719,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_032333_946621_pid3671311_seed0,54634,81.84171295166016,43.68134307861328,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_033248_557189_pid3672787_seed0,33563,106.16968536376953,51.54606246948242,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_033335_532271_pid3672917_seed0,42574,123.11341094970703,88.39481353759766,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_033422_317028_pid3673046_seed0,38683,98.26476287841797,52.43754577636719,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_033448_042228_pid3673103_seed0,54634,81.84171295166016,43.68134307861328,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_033556_854200_pid3673276_seed0,30342,103.96617889404297,61.00845718383789,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_033617_251606_pid3673340_seed0,40358,96.12612915039062,64.1114501953125,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_033645_604694_pid3673417_seed0,34794,104.56940460205078,59.32463455200195,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_033657_190976_pid3673444_seed0,48295,91.14337158203125,52.774044036865234,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_035544_734516_pid3676695_seed0,32072,102.39508056640625,56.93798065185547,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_035724_178998_pid3676957_seed0,42709,106.99791717529297,66.62947845458984,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_035748_428899_pid3677009_seed0,37208,97.57840728759766,51.74470520019531,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_035815_294361_pid3677102_seed0,49647,94.1986083984375,56.71030044555664,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_040650_759431_pid3678376_seed0,34558,103.32416534423828,52.041961669921875,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_040808_464628_pid3678575_seed0,47214,99.729736328125,60.33218765258789,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_040831_284489_pid3678648_seed0,38938,97.525146484375,53.75479507446289,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_040856_090392_pid3678702_seed0,54915,88.72761535644531,57.198089599609375,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_040929_949897_pid3678808_seed0,34558,103.32416534423828,52.041961669921875,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_041029_788393_pid3678962_seed0,47214,99.729736328125,60.33218765258789,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_041034_512450_pid3678981_seed0,38938,97.525146484375,53.75479507446289,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_041204_138855_pid3679225_seed0,54915,88.72761535644531,57.198089599609375,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_043035_865929_pid3681889_seed0,30247,98.58131408691406,47.56950759887695,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_043118_676506_pid3681999_seed0,37532,119.9213638305664,74.52828216552734,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_043143_737949_pid3682087_seed0,34698,103.91185760498047,54.66442108154297,,,
Hopper-v4,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/Hopper-v4/a2c/20251110_043154_484233_pid3682114_seed0,47838,91.5802001953125,59.258419036865234,,,
