#{"t_start": 1758287933.5364294, "env_id": "None"}
r,l,t
179.0,179,163.30936
136.0,136,163.454657
134.0,134,163.597381
151.0,151,163.754582
158.0,158,163.922255
162.0,162,164.090266
48.0,48,164.141971
168.0,168,164.725646
129.0,129,164.874454
31.0,31,164.906868
129.0,129,165.04617
25.0,25,165.071713
167.0,167,165.25172
12.0,12,165.262691
145.0,145,165.41846
98.0,98,165.527352
129.0,129,165.661619
140.0,140,165.805832
150.0,150,165.967228
190.0,190,166.168109
156.0,156,166.328365
178.0,178,166.620736
154.0,154,166.782538
204.0,204,166.9958
202.0,202,167.20933
148.0,148,167.366991
213.0,213,167.590656
169.0,169,167.765363
19.0,19,167.785918
146.0,146,167.940683
128.0,128,168.074328
45.0,45,168.120559
51.0,51,168.182121
52.0,52,168.244176
60.0,60,168.310087
64.0,64,168.375755
185.0,185,168.569222
207.0,207,168.824868
201.0,201,169.034759
118.0,118,169.161455
166.0,166,169.337385
205.0,205,169.552592
80.0,80,169.649269
166.0,166,169.828413
178.0,178,170.02298
198.0,198,170.695152
308.0,308,171.036692
215.0,215,171.287454
211.0,211,171.512056
302.0,302,171.831963
75.0,75,171.910293
96.0,96,172.011359
80.0,80,172.096187
288.0,288,172.414142
246.0,246,172.672328
202.0,202,172.883157
267.0,267,173.17936
231.0,231,173.423859
203.0,203,173.635653
188.0,188,173.837919
60.0,60,173.897871
80.0,80,173.982336
147.0,147,174.136195
500.0,500,174.664915
317.0,317,175.026075
219.0,219,175.290022
265.0,265,175.572104
27.0,27,175.598598
202.0,202,175.82156
111.0,111,175.942468
222.0,222,176.642268
213.0,213,176.890453
218.0,218,177.131585
322.0,322,177.471214
225.0,225,177.723045
177.0,177,177.921317
36.0,36,177.957167
36.0,36,177.996914
36.0,36,178.03497
76.0,76,178.118491
144.0,144,178.27178
62.0,62,178.335922
80.0,80,178.421445
105.0,105,178.536494
270.0,270,178.825052
63.0,63,178.890994
90.0,90,178.985872
101.0,101,179.094719
180.0,180,179.290052
223.0,223,179.52811
16.0,16,179.548196
47.0,47,179.599186
184.0,184,179.801993
53.0,53,179.861174
161.0,161,180.028863
136.0,136,180.179594
256.0,256,180.456049
208.0,208,180.674479
178.0,178,180.859752
201.0,201,181.072302
235.0,235,181.328628
198.0,198,181.539686
119.0,119,181.670051
200.0,200,182.303067
162.0,162,182.488891
129.0,129,182.637309
103.0,103,182.751045
185.0,185,182.953456
202.0,202,183.170947
49.0,49,183.223673
153.0,153,183.38329
173.0,173,183.571793
125.0,125,183.704323
113.0,113,183.880049
104.0,104,183.989552
110.0,110,184.102464
31.0,31,184.137324
179.0,179,184.330701
137.0,137,184.481132
167.0,167,184.65833
273.0,273,184.958829
188.0,188,185.157619
256.0,256,185.436717
224.0,224,185.681462
286.0,286,186.040108
58.0,58,186.106351
371.0,371,186.505324
379.0,379,186.905006
271.0,271,187.195855
187.0,187,187.392256
174.0,174,187.576566
186.0,186,187.772372
172.0,172,188.373424
209.0,209,188.593761
64.0,64,188.663051
176.0,176,188.849978
205.0,205,189.079164
130.0,130,189.215393
157.0,157,189.379088
178.0,178,189.559084
234.0,234,189.774133
113.0,113,189.882612
112.0,112,190.001594
164.0,164,190.180862
148.0,148,190.337374
216.0,216,190.56977
177.0,177,190.764474
190.0,190,190.968293
148.0,148,191.130751
165.0,165,191.307457
163.0,163,191.47969
236.0,236,191.736301
246.0,246,191.995235
272.0,272,192.284158
